n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
3,3,3,0,2,0,941,-0.4320,0.4502,26.2487,-79.6569,-78.7468,6126.4447,11.0703,-5.078,0.3789,0.9945,0.7038,25.2922,0,834,39.1791,5.7958
3,3,3,0,2,0.5,941,-0.4320,0.4502,26.2487,-79.6569,-78.7468,6126.4447,11.0703,-5.078,0.3789,0.9945,0.7038,25.2922,0,834,39.1791,5.7958
3,3,3,0,3,0,902,-0.4438,0.4556,24.5011,-79.7683,-78.4764,6031.1594,11.5456,-4.592,0.3873,0.9564,0.6746,26.1641,0,884,39.1791,5.7958
3,3,3,0,3,0.5,902,-0.4438,0.4556,24.5011,-79.7683,-78.4764,6031.1594,11.5456,-4.592,0.3873,0.9564,0.6746,26.1641,0,884,39.1791,5.7958
3,3,3,0.1,1.5,0,941,-0.3984,0.4696,30.2869,-77.6548,-76.5581,6356.8887,10.2704,-5.137,0.3624,1.0379,0.7038,23.8045,0,721,39.1791,5.7958
3,3,3,0.1,1.5,0.5,941,-0.3984,0.4696,30.2869,-77.6548,-76.5581,6356.8887,10.2704,-5.137,0.3624,1.0379,0.7038,23.8045,0,721,39.1791,5.7958
3,3,3,0.1,2,0,906,-0.4172,0.4694,26.8212,-78.1071,-76.4774,6077.5263,11.0298,-4.788,0.3691,1.0148,0.6776,24.5033,0,764,39.1791,5.7958
3,3,3,0.1,2,0.5,906,-0.4172,0.4694,26.8212,-78.1071,-76.4774,6077.5263,11.0298,-4.788,0.3691,1.0148,0.6776,24.5033,0,764,39.1791,5.7958
3,3,3,0.1,3,0,867,-0.4409,0.4597,24.9135,-78.4869,-77.2487,5906.5207,11.4944,-4.524,0.3789,0.9718,0.6485,25.4902,0,811,39.1791,5.7958
3,3,3,0.1,3,0.5,867,-0.4409,0.4597,24.9135,-78.4869,-77.2487,5906.5207,11.4944,-4.524,0.3789,0.9718,0.6485,25.4902,0,811,39.1791,5.7958
3,5,1.5,0,1.5,0,1766,-0.6076,0.4167,29.5583,-96.5004,-96.4908,9045.1048,11.7975,-9.169,0.5754,0.6446,1.3209,51.5855,0,1049,37.8514,9.0785
3,5,1.5,0,1.5,0.5,1766,-0.6076,0.4167,29.5583,-96.5004,-96.4908,9045.1048,11.7975,-9.169,0.5754,0.6446,1.3209,51.5855,0,1049,37.8514,9.0785
3,5,1.5,0,2,0,1704,-0.6133,0.4439,25.3521,-96.0476,-95.9747,8933.2013,12.6501,-8.022,0.5813,0.6333,1.2745,52.5235,0,1131,37.8514,9.0785
3,5,1.5,0,2,0.5,1704,-0.6133,0.4439,25.3521,-96.0476,-95.9747,8933.2013,12.6501,-8.022,0.5813,0.6333,1.2745,52.5235,0,1131,37.8514,9.0785
3,5,1.5,0,3,0,1617,-0.6477,0.4402,21.5213,-95.9044,-95.8557,8506.2984,13.9796,-7.421,0.5947,0.6155,1.2094,53.8033,0,1285,37.8514,9.0785
3,5,1.5,0,3,0.5,1617,-0.6477,0.4402,21.5213,-95.9044,-95.8557,8506.2984,13.9796,-7.421,0.5947,0.6155,1.2094,53.8033,0,1285,37.8514,9.0785
3,5,1.5,0.1,1.5,0,1709,-0.6103,0.4052,29.6665,-96.2743,-96.2640,8515.7004,11.9146,-9.034,0.5661,0.6546,1.2782,50.9655,0,965,37.8514,9.0785
3,5,1.5,0.1,1.5,0.5,1709,-0.6103,0.4052,29.6665,-96.2743,-96.2640,8515.7004,11.9146,-9.034,0.5661,0.6546,1.2782,50.9655,0,965,37.8514,9.0785
3,5,1.5,0.1,2,0,1645,-0.6072,0.4459,25.6535,-95.5805,-95.5006,8681.1536,13.0109,-7.847,0.5722,0.6403,1.2304,51.8541,0,1061,37.8514,9.0785
3,5,1.5,0.1,2,0.5,1645,-0.6072,0.4459,25.6535,-95.5805,-95.5006,8681.1536,13.0109,-7.847,0.5722,0.6403,1.2304,51.8541,0,1061,37.8514,9.0785
3,5,1.5,0.1,3,0,1563,-0.6489,0.4280,21.3692,-95.7297,-95.6832,8024.0128,14.2996,-7.423,0.5856,0.6226,1.1690,53.0390,0,1211,37.8514,9.0785
3,5,1.5,0.1,3,0.5,1563,-0.6489,0.4280,21.3692,-95.7297,-95.6832,8024.0128,14.2996,-7.423,0.5856,0.6226,1.1690,53.0390,0,1211,37.8514,9.0785
3,5,2,0,1.5,0,1463,-0.5507,0.4094,29.3233,-93.8401,-93.7197,7976.0727,11.5516,-8.065,0.5002,0.7308,1.0942,44.0875,0,1014,38.4529,7.9843
3,5,2,0,1.5,0.5,1463,-0.5507,0.4094,29.3233,-93.8401,-93.7197,7976.0727,11.5516,-8.065,0.5002,0.7308,1.0942,44.0875,0,1014,38.4529,7.9843
3,5,2,0,2,0,1412,-0.5596,0.4318,25.4958,-93.5200,-93.2588,7810.0802,12.5587,-7.291,0.5060,0.7217,1.0561,44.7592,0,1105,38.4529,7.9843
3,5,2,0,2,0.5,1412,-0.5596,0.4318,25.4958,-93.5200,-93.2588,7810.0802,12.5587,-7.291,0.5060,0.7217,1.0561,44.7592,0,1105,38.4529,7.9843
3,5,2,0,3,0,1359,-0.5783,0.4442,21.5600,-93.0664,-93.0200,7676.2978,13.6394,-6.499,0.5120,0.7106,1.0165,45.2539,0,1201,38.4529,7.9843
3,5,2,0,3,0.5,1359,-0.5783,0.4442,21.5600,-93.0664,-93.0200,7676.2978,13.6394,-6.499,0.5120,0.7106,1.0165,45.2539,0,1201,38.4529,7.9843
3,5,2,0.1,1.5,0,1395,-0.5428,0.4252,29.6057,-92.9532,-92.7496,7964.5043,11.7344,-7.591,0.4897,0.7458,1.0434,43.2258,0,957,38.4529,7.9843
3,5,2,0.1,1.5,0.5,1395,-0.5428,0.4252,29.6057,-92.9532,-92.7496,7964.5043,11.7344,-7.591,0.4897,0.7458,1.0434,43.2258,0,957,38.4529,7.9843
3,5,2,0.1,2,0,1347,-0.5386,0.4573,25.9094,-92.2388,-91.7503,7919.2059,12.6475,-6.68,0.4957,0.7345,1.0075,43.8753,0,1034,38.4529,7.9843
3,5,2,0.1,2,0.5,1347,-0.5386,0.4573,25.9094,-92.2388,-91.7503,7919.2059,12.6475,-6.68,0.4957,0.7345,1.0075,43.8753,0,1034,38.4529,7.9843
3,5,2,0.1,3,0,1295,-0.5607,0.4616,21.8533,-91.8839,-91.7910,7658.3555,13.8160,-6.114,0.5029,0.7213,0.9686,44.4015,0,1132,38.4529,7.9843
3,5,2,0.1,3,0.5,1295,-0.5607,0.4616,21.8533,-91.8839,-91.7910,7658.3555,13.8160,-6.114,0.5029,0.7213,0.9686,44.4015,0,1132,38.4529,7.9843
3,5,3,0,1.5,0,944,-0.4011,0.4673,29.6610,-77.4068,-76.6613,6470.6916,10.0021,-5.248,0.3708,1.0037,0.7061,24.3644,0,765,40.5847,5.1885
3,5,3,0,1.5,0.5,944,-0.4011,0.4673,29.6610,-77.4068,-76.6613,6470.6916,10.0021,-5.248,0.3708,1.0037,0.7061,24.3644,0,765,40.5847,5.1885
3,5,3,0,2,0,907,-0.4163,0.4673,26.4609,-77.3884,-76.2965,6179.0899,10.8976,-4.839,0.3770,0.9839,0.6784,24.9173,0,815,40.5847,5.1885
3,5,3,0,2,0.5,907,-0.4163,0.4673,26.4609,-77.3884,-76.2965,6179.0899,10.8976,-4.839,0.3770,0.9839,0.6784,24.9173,0,815,40.5847,5.1885
3,5,3,0,3,0,866,-0.4381,0.4503,24.5958,-78.0791,-76.9406,5893.7422,11.3804,-4.543,0.3854,0.9491,0.6477,25.8661,0,862,40.5847,5.1885
3,5,3,0,3,0.5,866,-0.4381,0.4503,24.5958,-78.0791,-76.9406,5893.7422,11.3804,-4.543,0.3854,0.9491,0.6477,25.8661,0,862,40.5847,5.1885
3,5,3,0.1,1.5,0,911,-0.3998,0.4718,29.8573,-76.6961,-75.5850,6296.0105,10.0460,-5.104,0.3634,1.0235,0.6814,23.8200,0,695,40.5847,5.1885
3,5,3,0.1,1.5,0.5,911,-0.3998,0.4718,29.8573,-76.6961,-75.5850,6296.0105,10.0460,-5.104,0.3634,1.0235,0.6814,23.8200,0,695,40.5847,5.1885
3,5,3,0.1,2,0,874,-0.4078,0.4851,27.0023,-76.1882,-74.3884,6139.4331,10.7662,-4.614,0.3704,1.0000,0.6537,24.4851,0,742,40.5847,5.1885
3,5,3,0.1,2,0.5,874,-0.4078,0.4851,27.0023,-76.1882,-74.3884,6139.4331,10.7662,-4.614,0.3704,1.0000,0.6537,24.4851,0,742,40.5847,5.1885
3,5,3,0.1,3,0,835,-0.4392,0.4516,25.0299,-77.2872,-76.0072,5759.4753,11.2474,-4.481,0.3798,0.9631,0.6245,25.5090,0,782,40.5847,5.1885
3,5,3,0.1,3,0.5,835,-0.4392,0.4516,25.0299,-77.2872,-76.0072,5759.4753,11.2474,-4.481,0.3798,0.9631,0.6245,25.5090,0,782,40.5847,5.1885
3,8,1.5,0,1.5,0,1729,-0.6539,0.3758,27.7617,-97.1217,-97.1217,8599.7424,11.5845,-9.745,0.5850,0.6226,1.2932,53.4991,0,1050,39.4970,5.9686
3,8,1.5,0,1.5,0.5,1729,-0.6539,0.3758,27.7617,-97.1217,-97.1217,8599.7424,11.5845,-9.745,0.5850,0.6226,1.2932,53.4991,0,1050,39.4970,5.9686
3,8,1.5,0,2,0,1660,-0.6653,0.4012,24.2771,-96.7434,-96.7434,8502.3580,12.3746,-8.744,0.5920,0.6162,1.2416,54.1566,0,1144,39.4970,5.9686
3,8,1.5,0,2,0.5,1660,-0.6653,0.4012,24.2771,-96.7434,-96.7434,8502.3580,12.3746,-8.744,0.5920,0.6162,1.2416,54.1566,0,1144,39.4970,5.9686
3,8,1.5,0,3,0,1587,-0.6906,0.4249,20.1008,-96.4589,-96.4589,8429.2975,13.6623,-7.902,0.6017,0.6044,1.1870,55.1985,0,1271,39.4970,5.9686
3,8,1.5,0,3,0.5,1587,-0.6906,0.4249,20.1008,-96.4589,-96.4589,8429.2975,13.6623,-7.902,0.6017,0.6044,1.1870,55.1985,0,1271,39.4970,5.9686
3,8,1.5,0.1,1.5,0,1660,-0.6558,0.3711,27.8313,-96.9282,-96.9282,8238.0969,11.5671,-9.532,0.5709,0.6380,1.2416,52.2892,0,976,39.4970,5.9686
3,8,1.5,0.1,1.5,0.5,1660,-0.6558,0.3711,27.8313,-96.9282,-96.9282,8238.0969,11.5671,-9.532,0.5709,0.6380,1.2416,52.2892,0,976,39.4970,5.9686
3,8,1.5,0.1,2,0,1593,-0.6610,0.4008,24.4193,-96.4114,-96.4114,8226.6927,12.3175,-8.454,0.5781,0.6278,1.1915,52.9818,0,1061,39.4970,5.9686
3,8,1.5,0.1,2,0.5,1593,-0.6610,0.4008,24.4193,-96.4114,-96.4114,8226.6927,12.3175,-8.454,0.5781,0.6278,1.1915,52.9818,0,1061,39.4970,5.9686
3,8,1.5,0.1,3,0,1523,-0.6845,0.4195,20.3546,-96.1323,-96.1323,8050.9027,13.6313,-7.716,0.5883,0.6142,1.1391,54.0381,0,1185,39.4970,5.9686
3,8,1.5,0.1,3,0.5,1523,-0.6845,0.4195,20.3546,-96.1323,-96.1323,8050.9027,13.6313,-7.716,0.5883,0.6142,1.1391,54.0381,0,1185,39.4970,5.9686
3,8,2,0,1.5,0,1421,-0.5882,0.3642,27.5862,-94.4024,-94.2903,7487.3477,10.5906,-8.536,0.5156,0.7114,1.0628,45.3906,0,922,40.2107,5.8639
3,8,2,0,1.5,0.5,1421,-0.5882,0.3642,27.5862,-94.4024,-94.2903,7487.3477,10.5906,-8.536,0.5156,0.7114,1.0628,45.3906,0,922,40.2107,5.8639
3,8,2,0,2,0,1374,-0.5968,0.3940,24.6725,-94.1230,-93.9331,7528.2805,11.4165,-7.962,0.5195,0.7030,1.0277,45.6332,0,990,40.2107,5.8639
3,8,2,0,2,0.5,1374,-0.5968,0.3940,24.6725,-94.1230,-93.9331,7528.2805,11.4165,-7.962,0.5195,0.7030,1.0277,45.6332,0,990,40.2107,5.8639
3,8,2,0,3,0,1311,-0.6073,0.4069,21.1289,-93.3204,-93.2077,7387.6126,12.2728,-6.911,0.5268,0.6901,0.9806,46.3768,0,1089,40.2107,5.8639
3,8,2,0,3,0.5,1311,-0.6073,0.4069,21.1289,-93.3204,-93.2077,7387.6126,12.2728,-6.911,0.5268,0.6901,0.9806,46.3768,0,1089,40.2107,5.8639
3,8,2,0.1,1.5,0,1358,-0.5897,0.3709,27.7614,-93.8709,-93.7183,7403.8366,10.6519,-8.187,0.5052,0.7269,1.0157,44.1090,0,864,40.2107,5.8639
3,8,2,0.1,1.5,0.5,1358,-0.5897,0.3709,27.7614,-93.8709,-93.7183,7403.8366,10.6519,-8.187,0.5052,0.7269,1.0157,44.1090,0,864,40.2107,5.8639
3,8,2,0.1,2,0,1311,-0.5939,0.3963,24.5614,-93.4222,-93.1764,7357.1995,11.3801,-7.522,0.5103,0.7154,0.9806,44.6987,0,931,40.2107,5.8639
3,8,2,0.1,2,0.5,1311,-0.5939,0.3963,24.5614,-93.4222,-93.1764,7357.1995,11.3801,-7.522,0.5103,0.7154,0.9806,44.6987,0,931,40.2107,5.8639
3,8,2,0.1,3,0,1254,-0.5944,0.4155,21.2121,-92.3798,-92.2191,7270.1150,12.3104,-6.534,0.5176,0.7030,0.9379,45.2951,0,1024,40.2107,5.8639
3,8,2,0.1,3,0.5,1254,-0.5944,0.4155,21.2121,-92.3798,-92.2191,7270.1150,12.3104,-6.534,0.5176,0.7030,0.9379,45.2951,0,1024,40.2107,5.8639
3,8,3,0,1.5,0,920,-0.4750,0.3831,26.9565,-81.6417,-81.1635,5823.8041,9.6193,-6.148,0.3945,0.9845,0.6881,26.3043,0,720,41.7503,4.6649
3,8,3,0,1.5,0.5,920,-0.4750,0.3831,26.9565,-81.6417,-81.1635,5823.8041,9.6193,-6.148,0.3945,0.9845,0.6881,26.3043,0,720,41.7503,4.6649
3,8,3,0,2,0,886,-0.4928,0.3861,24.1535,-81.4711,-80.7944,5632.0865,10.3626,-5.696,0.4008,0.9669,0.6627,26.9752,0,762,41.7503,4.6649
3,8,3,0,2,0.5,886,-0.4928,0.3861,24.1535,-81.4711,-80.7944,5632.0865,10.3626,-5.696,0.4008,0.9669,0.6627,26.9752,0,762,41.7503,4.6649
3,8,3,0,3,0,851,-0.5202,0.3757,22.0917,-82.4131,-81.5226,5436.3785,10.8947,-5.461,0.4079,0.9322,0.6365,27.7321,0,805,41.7503,4.6649
3,8,3,0,3,0.5,851,-0.5202,0.3757,22.0917,-82.4131,-81.5226,5436.3785,10.8947,-5.461,0.4079,0.9322,0.6365,27.7321,0,805,41.7503,4.6649
3,8,3,0.1,1.5,0,877,-0.4705,0.3890,27.3660,-80.1814,-79.5232,5630.8946,9.5362,-5.918,0.3842,1.0023,0.6559,25.6556,0,658,41.7503,4.6649
3,8,3,0.1,1.5,0.5,877,-0.4705,0.3890,27.3660,-80.1814,-79.5232,5630.8946,9.5362,-5.918,0.3842,1.0023,0.6559,25.6556,0,658,41.7503,4.6649
3,8,3,0.1,2,0,846,-0.4891,0.3929,24.3499,-80.3450,-79.4043,5478.0070,10.1486,-5.566,0.3911,0.9843,0.6328,26.3593,0,695,41.7503,4.6649
3,8,3,0.1,2,0.5,846,-0.4891,0.3929,24.3499,-80.3450,-79.4043,5478.0070,10.1486,-5.566,0.3911,0.9843,0.6328,26.3593,0,695,41.7503,4.6649
3,8,3,0.1,3,0,814,-0.5119,0.3855,22.4816,-80.8933,-79.9268,5333.5240,10.6690,-5.25,0.3990,0.9488,0.6088,27.2727,0,733,41.7503,4.6649
3,8,3,0.1,3,0.5,814,-0.5119,0.3855,22.4816,-80.8933,-79.9268,5333.5240,10.6690,-5.25,0.3990,0.9488,0.6088,27.2727,0,733,41.7503,4.6649
